-182.973, 78.148, 1.675,  1.765
-182.953, 78.096, 1.675,  1.798
-182.932, 78.044, 1.689,  1.831
-182.912, 77.991, 1.708,  1.864
-182.892, 77.937, 1.719,  1.897
-182.872, 77.883, 1.720,  1.930
-182.852, 77.829, 1.721,  1.963
-182.832, 77.775, 1.728,  1.996
-182.812, 77.721, 1.739,  2.029
-182.793, 77.666, 1.747,  2.062
-182.773, 77.611, 1.752,  2.095
-182.754, 77.556, 1.756,  2.128
-182.735, 77.500, 1.762,  2.161
-182.716, 77.444, 1.769,  2.194
-182.698, 77.388, 1.776,  2.227
-182.679, 77.332, 1.781,  2.260
-182.661, 77.275, 1.787,  2.293
-182.643, 77.218, 1.792,  2.326
-182.625, 77.161, 1.799,  2.359
-182.607, 77.104, 1.804,  2.392
-182.589, 77.046, 1.810,  2.425
-182.572, 76.988, 1.816,  2.458
-182.555, 76.930, 1.821,  2.491
-182.538, 76.871, 1.828,  2.524
-182.521, 76.813, 1.833,  2.557
-182.504, 76.754, 1.839,  2.590
-182.488, 76.694, 1.845,  2.623
-182.471, 76.635, 1.851,  2.656
-182.455, 76.575, 1.857,  2.689
-182.439, 76.515, 1.862,  2.722
-182.423, 76.455, 1.868,  2.755
-182.408, 76.394, 1.874,  2.788
-182.393, 76.334, 1.880,  2.821
-182.377, 76.273, 1.886,  2.854
-182.362, 76.211, 1.892,  2.887
-182.348, 76.150, 1.898,  2.920
-182.333, 76.088, 1.904,  2.953
-182.318, 76.026, 1.910,  2.986
-182.304, 75.964, 1.917,  3.019
-182.290, 75.901, 1.923,  3.052
-182.276, 75.838, 1.929,  3.085
-182.263, 75.775, 1.935,  3.118
-182.249, 75.712, 1.941,  3.151
-182.236, 75.648, 1.948,  3.184
-182.223, 75.584, 1.954,  3.217
-182.210, 75.520, 1.960,  3.250
-182.197, 75.456, 1.966,  3.283
-182.184, 75.391, 1.973,  3.316
-182.172, 75.326, 1.979,  3.349
-182.159, 75.261, 1.986,  3.382
-182.147, 75.196, 1.992,  3.415
-182.135, 75.130, 1.999,  3.448
-182.124, 75.064, 2.005,  3.481
-182.112, 74.998, 2.012,  3.514
-182.101, 74.932, 2.018,  3.547
-182.089, 74.865, 2.025,  3.580
-182.078, 74.798, 2.031,  3.613
-182.068, 74.731, 2.038,  3.646
-182.057, 74.664, 2.045,  3.679
-182.046, 74.596, 2.051,  3.712
-182.036, 74.528, 2.058,  3.745
-182.026, 74.460, 2.065,  3.778
-182.016, 74.392, 2.071,  3.811
-182.006, 74.323, 2.078,  3.844
-181.996, 74.254, 2.085,  3.877
-181.986, 74.185, 2.091,  3.910
-181.977, 74.116, 2.098,  3.943
-181.968, 74.046, 2.105,  3.976
-181.958, 73.976, 2.112,  4.009
-181.949, 73.906, 2.119,  4.042
-181.941, 73.836, 2.126,  4.075
-181.932, 73.765, 2.133,  4.108
-181.923, 73.695, 2.140,  4.141
-181.915, 73.623, 2.147,  4.174
-181.907, 73.552, 2.154,  4.207
-181.899, 73.480, 2.161,  4.240
-181.891, 73.409, 2.168,  4.273
-181.883, 73.337, 2.175,  4.306
-181.875, 73.264, 2.182,  4.339
-181.868, 73.192, 2.189,  4.372
-181.860, 73.119, 2.197,  4.405
-181.853, 73.046, 2.204,  4.438
-181.846, 72.972, 2.211,  4.471
-181.839, 72.899, 2.218,  4.504
-181.832, 72.825, 2.226,  4.537
-181.825, 72.751, 2.233,  4.570
-181.818, 72.676, 2.240,  4.603
-181.812, 72.601, 2.247,  4.636
-181.805, 72.527, 2.255,  4.669
-181.799, 72.451, 2.262,  4.702
-181.793, 72.376, 2.270,  4.735
-181.787, 72.300, 2.277,  4.768
-181.781, 72.224, 2.284,  4.801
-181.775, 72.148, 2.292,  4.834
-181.769, 72.072, 2.300,  4.867
-181.763, 71.995, 2.307,  4.900
-181.758, 71.918, 2.315,  4.933
-181.753, 71.841, 2.322,  4.966
-181.747, 71.763, 2.330,  4.999
-181.742, 71.686, 2.337,  5.032
-181.737, 71.608, 2.345,  5.065
-181.732, 71.529, 2.353,  5.098
-181.727, 71.451, 2.361,  5.131
-181.722, 71.372, 2.368,  5.164
-181.717, 71.293, 2.376,  5.197
-181.713, 71.214, 2.384,  5.230
-181.708, 71.134, 2.392,  5.263
-181.704, 71.054, 2.399,  5.296
-181.700, 70.974, 2.407,  5.329
-181.695, 70.894, 2.415,  5.362
-181.691, 70.813, 2.423,  5.395
-181.687, 70.732, 2.431,  5.428
-181.683, 70.651, 2.439,  5.461
-181.679, 70.570, 2.447,  5.494
-181.675, 70.488, 2.455,  5.527
-181.672, 70.406, 2.463,  5.560
-181.668, 70.324, 2.471,  5.593
-181.664, 70.241, 2.479,  5.626
-181.661, 70.159, 2.488,  5.659
-181.657, 70.075, 2.496,  5.692
-181.654, 69.992, 2.504,  5.725
-181.651, 69.908, 2.512,  5.758
-181.647, 69.825, 2.520,  5.791
-181.644, 69.740, 2.529,  5.824
-181.641, 69.656, 2.537,  5.857
-181.638, 69.571, 2.545,  5.890
-181.635, 69.486, 2.554,  5.923
-181.632, 69.401, 2.562,  5.956
-181.629, 69.315, 2.570,  5.989
-181.627, 69.229, 2.579,  6.022
-181.624, 69.143, 2.587,  6.055
-181.621, 69.057, 2.596,  6.088
-181.619, 68.970, 2.604,  6.121
-181.616, 68.883, 2.613,  6.154
-181.614, 68.796, 2.621,  6.187
-181.611, 68.708, 2.630,  6.220
-181.609, 68.620, 2.639,  6.253
-181.607, 68.532, 2.647,  6.286
-181.604, 68.444, 2.656,  6.319
-181.602, 68.355, 2.665,  6.352
-181.600, 68.266, 2.673,  6.385
-181.598, 68.177, 2.682,  6.418
-181.596, 68.087, 2.691,  6.451
-181.594, 67.997, 2.700,  6.484
-181.592, 67.907, 2.709,  6.517
-181.590, 67.816, 2.717,  6.550
-181.588, 67.726, 2.726,  6.583
-181.586, 67.634, 2.735,  6.616
-181.584, 67.543, 2.745,  6.649
-181.583, 67.451, 2.754,  6.682
-181.581, 67.359, 2.763,  6.715
-181.579, 67.267, 2.772,  6.748
-181.577, 67.174, 2.781,  6.781
-181.576, 67.082, 2.790,  6.814
-181.574, 66.988, 2.799,  6.847
-181.573, 66.895, 2.808,  6.880
-181.571, 66.801, 2.818,  6.913
-181.570, 66.707, 2.827,  6.946
-181.568, 66.612, 2.836,  6.979
-181.567, 66.518, 2.846,  7.012
-181.566, 66.422, 2.855,  7.045
-181.564, 66.327, 2.864,  7.078
-181.563, 66.231, 2.874,  7.111
-181.562, 66.135, 2.883,  7.144
-181.561, 66.039, 2.893,  7.177
-181.559, 65.942, 2.902,  7.210
-181.558, 65.845, 2.912,  7.243
-181.557, 65.748, 2.921,  7.276
-181.556, 65.650, 2.931,  7.309
-181.555, 65.552, 2.941,  7.342
-181.554, 65.454, 2.951,  7.375
-181.553, 65.356, 2.960,  7.408
-181.552, 65.257, 2.970,  7.441
-181.551, 65.157, 2.979,  7.474
-181.550, 65.058, 2.989,  7.507
-181.549, 64.958, 2.999,  7.540
-181.548, 64.858, 3.009,  7.573
-181.547, 64.757, 3.019,  7.606
-181.546, 64.656, 3.029,  7.639
-181.545, 64.555, 3.039,  7.672
-181.545, 64.454, 3.049,  7.705
-181.544, 64.352, 3.059,  7.738
-181.543, 64.249, 3.069,  7.771
-181.542, 64.147, 3.079,  7.804
-181.541, 64.044, 3.089,  7.837
-181.541, 63.941, 3.099,  7.870
-181.540, 63.837, 3.110,  7.903
-181.539, 63.733, 3.120,  7.936
-181.539, 63.629, 3.130,  7.969
-181.538, 63.524, 3.141,  8.002
-181.537, 63.419, 3.151,  8.035
-181.537, 63.314, 3.161,  8.068
-181.536, 63.208, 3.172,  8.101
-181.536, 63.102, 3.182,  8.134
-181.535, 62.996, 3.193,  8.167
-181.534, 62.889, 3.203,  8.200
-181.534, 62.782, 3.214,  8.233
-181.533, 62.675, 3.225,  8.266
-181.533, 62.567, 3.235,  8.299
-181.532, 62.459, 3.246,  8.332
-181.532, 62.351, 3.257,  8.365
-181.531, 62.242, 3.268,  8.398
-181.531, 62.133, 3.278,  8.431
-181.530, 62.023, 3.289,  8.464
-181.530, 61.913, 3.300,  8.497
-181.529, 61.803, 3.311,  8.530
-181.529, 61.692, 3.322,  8.563
-181.528, 61.581, 3.333,  8.596
-181.528, 61.470, 3.344,  8.629
-181.528, 61.358, 3.355,  8.662
-181.527, 61.246, 3.366,  8.695
-181.527, 61.134, 3.377,  8.728
-181.526, 61.021, 3.388,  8.761
-181.526, 60.908, 3.399,  8.794
-181.526, 60.794, 3.410,  8.827
-181.525, 60.680, 3.421,  8.860
-181.525, 60.566, 3.433,  8.893
-181.525, 60.451, 3.444,  8.926
-181.524, 60.336, 3.456,  8.959
-181.524, 60.220, 3.467,  8.992
-181.524, 60.105, 3.478,  9.025
-181.523, 59.988, 3.490,  9.058
-181.523, 59.872, 3.501,  9.091
-181.523, 59.755, 3.513,  9.124
-181.522, 59.637, 3.525,  9.157
-181.522, 59.519, 3.536,  9.190
-181.522, 59.401, 3.548,  9.223
-181.522, 59.283, 3.559,  9.256
-181.521, 59.164, 3.571,  9.289
-181.521, 59.044, 3.583,  9.322
-181.521, 58.925, 3.595,  9.355
-181.520, 58.805, 3.607,  9.388
-181.520, 58.684, 3.619,  9.421
-181.520, 58.563, 3.631,  9.454
-181.520, 58.442, 3.643,  9.487
-181.519, 58.320, 3.655,  9.520
-181.519, 58.198, 3.667,  9.553
-181.519, 58.075, 3.679,  9.586
-181.519, 57.952, 3.691,  9.619
-181.519, 57.829, 3.703,  9.652
-181.518, 57.705, 3.716,  9.685
-181.518, 57.581, 3.728,  9.718
-181.518, 57.457, 3.740,  9.751
-181.518, 57.332, 3.753,  9.784
-181.517, 57.206, 3.765,  9.817
-181.517, 57.080, 3.777,  9.850
-181.517, 56.954, 3.790,  9.883
-181.517, 56.828, 3.802,  9.916
-181.517, 56.700, 3.815,  9.949
-181.516, 56.573, 3.828,  9.982
-181.516, 56.445, 3.840, 10.015
-181.516, 56.317, 3.853, 10.048
-181.516, 56.188, 3.866, 10.081
-181.516, 56.059, 3.878, 10.114
-181.516, 55.929, 3.891, 10.147
-181.515, 55.799, 3.904, 10.180
-181.515, 55.669, 3.917, 10.213
-181.515, 55.538, 3.930, 10.246
-181.515, 55.407, 3.943, 10.279
-181.515, 55.275, 3.956, 10.312
-181.514, 55.143, 3.969, 10.345
-181.514, 55.010, 3.982, 10.378
-181.514, 54.877, 3.995, 10.411
-181.514, 54.743, 4.008, 10.444
-181.514, 54.610, 4.021, 10.477
-181.513, 54.475, 4.034, 10.510
-181.513, 54.340, 4.047, 10.543
-181.513, 54.205, 4.061, 10.576
-181.513, 54.069, 4.074, 10.609
-181.513, 53.933, 4.087, 10.642
-181.513, 53.797, 4.101, 10.675
-181.513, 53.660, 4.115, 10.708
-181.512, 53.522, 4.128, 10.741
-181.512, 53.384, 4.142, 10.774
-181.512, 53.246, 4.155, 10.807
-181.512, 53.107, 4.169, 10.840
-181.512, 52.968, 4.183, 10.873
-181.512, 52.828, 4.197, 10.906
-181.511, 52.688, 4.210, 10.939
-181.511, 52.547, 4.224, 10.972
-181.511, 52.406, 4.238, 11.005
-181.511, 52.264, 4.252, 11.038
-181.511, 52.122, 4.266, 11.071
-181.511, 51.980, 4.280, 11.104
-181.511, 51.836, 4.294, 11.137
-181.510, 51.693, 4.308, 11.170
-181.510, 51.549, 4.322, 11.203
-181.510, 51.405, 4.336, 11.236
-181.510, 51.260, 4.351, 11.269
-181.510, 51.114, 4.365, 11.302
-181.510, 50.968, 4.379, 11.335
-181.509, 50.822, 4.394, 11.368
-181.509, 50.675, 4.408, 11.401
-181.509, 50.528, 4.423, 11.434
-181.509, 50.380, 4.437, 11.467
-181.509, 50.232, 4.452, 11.500
-181.509, 50.083, 4.466, 11.533
-181.508, 49.934, 4.481, 11.566
-181.508, 49.784, 4.496, 11.599
-181.508, 49.634, 4.511, 11.632
-181.508, 49.483, 4.525, 11.665
-181.508, 49.332, 4.540, 11.698
-181.508, 49.180, 4.555, 11.731
-181.508, 49.028, 4.570, 11.764
-181.507, 48.875, 4.585, 11.797
-181.507, 48.722, 4.600, 11.830
-181.507, 48.568, 4.616, 11.863
-181.507, 48.414, 4.631, 11.896
-181.507, 48.259, 4.646, 11.929
-181.507, 48.104, 4.662, 11.962
-181.506, 47.948, 4.677, 11.995
-181.506, 47.792, 4.692, 12.028
-181.506, 47.635, 4.708, 12.061
-181.506, 47.478, 4.723, 12.094
-181.506, 47.320, 4.739, 12.127
-181.505, 47.162, 4.754, 12.160
-181.505, 47.003, 4.770, 12.193
-181.505, 46.843, 4.786, 12.226
-181.505, 46.683, 4.801, 12.259
-181.505, 46.523, 4.817, 12.292
-181.504, 46.362, 4.833, 12.325
-181.504, 46.201, 4.849, 12.358
-181.504, 46.039, 4.865, 12.391
-181.504, 45.876, 4.881, 12.424
-181.504, 45.713, 4.897, 12.457
-181.503, 45.549, 4.913, 12.490
-181.503, 45.385, 4.929, 12.523
-181.503, 45.220, 4.946, 12.556
-181.503, 45.055, 4.962, 12.589
-181.503, 44.889, 4.978, 12.622
-181.502, 44.723, 4.995, 12.655
-181.502, 44.556, 5.011, 12.688
-181.502, 44.389, 5.028, 12.721
-181.502, 44.220, 5.044, 12.754
-181.502, 44.052, 5.061, 12.787
-181.501, 43.883, 5.078, 12.820
-181.501, 43.713, 5.095, 12.853
-181.501, 43.543, 5.110, 12.886
-181.501, 43.372, 5.117, 12.919
-181.501, 43.202, 5.105, 12.952
-181.500, 43.033, 5.096, 12.985
-181.500, 42.863, 5.105, 13.018
-181.500, 42.692, 5.131, 13.051
-181.500, 42.520, 5.173, 13.084
-181.499, 42.346, 5.217, 13.117
-181.499, 42.171, 5.246, 13.150
-181.499, 41.996, 5.256, 13.183
-181.499, 41.821, 5.258, 13.216
-181.498, 41.645, 5.262, 13.249
-181.498, 41.470, 5.275, 13.282
-181.498, 41.293, 5.302, 13.315
-181.498, 41.116, 5.336, 13.348
-181.498, 40.937, 5.366, 13.381
-181.497, 40.757, 5.385, 13.414
-181.497, 40.578, 5.395, 13.447
-181.497, 40.398, 5.406, 13.480
-181.497, 40.217, 5.422, 13.513
-181.496, 40.036, 5.445, 13.546
-181.496, 39.854, 5.471, 13.579
-181.496, 39.671, 5.493, 13.612
-181.496, 39.487, 5.510, 13.645
-181.495, 39.303, 5.525, 13.678
-181.495, 39.119, 5.541, 13.711
-181.495, 38.934, 5.560, 13.744
-181.495, 38.748, 5.581, 13.777
-181.494, 38.561, 5.602, 13.810
-181.494, 38.374, 5.620, 13.843
-181.494, 38.186, 5.638, 13.876
-181.493, 37.998, 5.656, 13.909
-181.493, 37.809, 5.674, 13.942
-181.493, 37.619, 5.694, 13.975
-181.493, 37.429, 5.714, 14.008
-181.492, 37.238, 5.733, 14.041
-181.492, 37.047, 5.752, 14.074
-181.492, 36.855, 5.770, 14.107
-181.491, 36.662, 5.789, 14.140
-181.491, 36.468, 5.809, 14.173
-181.491, 36.274, 5.828, 14.206
-181.491, 36.080, 5.848, 14.239
-181.490, 35.884, 5.867, 14.272
-181.490, 35.688, 5.886, 14.305
-181.490, 35.492, 5.906, 14.338
-181.489, 35.294, 5.925, 14.371
-181.489, 35.096, 5.945, 14.404
-181.489, 34.898, 5.965, 14.437
-181.488, 34.698, 5.985, 14.470
-181.488, 34.499, 6.004, 14.503
-181.488, 34.298, 6.024, 14.536
-181.487, 34.097, 6.044, 14.569
-181.487, 33.895, 6.064, 14.602
-181.487, 33.692, 6.084, 14.635
-181.486, 33.489, 6.105, 14.668
-181.486, 33.285, 6.125, 14.701
-181.486, 33.080, 6.145, 14.734
-181.485, 32.875, 6.166, 14.767
-181.485, 32.669, 6.186, 14.800
-181.485, 32.462, 6.207, 14.833
-181.484, 32.255, 6.227, 14.866
-181.484, 32.047, 6.248, 14.899
-181.484, 31.838, 6.268, 14.932
-181.483, 31.629, 6.289, 14.965
-181.483, 31.419, 6.310, 14.998
-181.483, 31.208, 6.331, 15.031
-181.482, 30.997, 6.352, 15.064
-181.482, 30.784, 6.373, 15.097
-181.481, 30.571, 6.394, 15.130
-181.481, 30.358, 6.415, 15.163
-181.481, 30.143, 6.437, 15.196
-181.480, 29.928, 6.458, 15.229
-181.480, 29.713, 6.479, 15.262
-181.479, 29.496, 6.501, 15.295
-181.479, 29.279, 6.522, 15.328
-181.479, 29.061, 6.544, 15.361
-181.478, 28.843, 6.566, 15.394
-181.478, 28.623, 6.587, 15.427
-181.477, 28.403, 6.609, 15.460
-181.477, 28.182, 6.631, 15.493
-181.476, 27.961, 6.653, 15.526
-181.476, 27.739, 6.675, 15.559
-181.476, 27.516, 6.697, 15.592
-181.475, 27.292, 6.720, 15.625
-181.475, 27.067, 6.742, 15.658
-181.474, 26.842, 6.764, 15.691
-181.474, 26.616, 6.786, 15.724
-181.473, 26.389, 6.809, 15.757
-181.473, 26.162, 6.831, 15.790
-181.472, 25.934, 6.854, 15.823
-181.472, 25.705, 6.877, 15.856
-181.472, 25.475, 6.899, 15.889
-181.471, 25.244, 6.922, 15.922
-181.471, 25.013, 6.945, 15.955
-181.470, 24.781, 6.968, 15.988
-181.470, 24.548, 6.991, 16.021
-181.469, 24.315, 7.014, 16.054
-181.469, 24.080, 7.037, 16.087
-181.468, 23.845, 7.060, 16.120
-181.468, 23.609, 7.084, 16.153
-181.467, 23.373, 7.107, 16.186
-181.467, 23.135, 7.131, 16.219
-181.466, 22.897, 7.154, 16.252
-181.466, 22.658, 7.178, 16.285
-181.465, 22.418, 7.201, 16.318
-181.465, 22.178, 7.225, 16.351
-181.464, 21.936, 7.249, 16.384
-181.463, 21.694, 7.273, 16.417
-181.463, 21.451, 7.297, 16.450
-181.462, 21.207, 7.322, 16.483
-181.462, 20.963, 7.346, 16.516
-181.461, 20.717, 7.370, 16.549
-181.461, 20.471, 7.394, 16.582
-181.460, 20.224, 7.419, 16.615
-181.460, 19.976, 7.443, 16.648
-181.459, 19.727, 7.468, 16.681
-181.458, 19.478, 7.492, 16.714
-181.458, 19.227, 7.517, 16.747
-181.457, 18.976, 7.542, 16.780
-181.457, 18.724, 7.567, 16.813
-181.456, 18.471, 7.592, 16.846
-181.455, 18.217, 7.617, 16.879
-181.455, 17.963, 7.642, 16.912
-181.454, 17.708, 7.668, 16.945
-181.454, 17.451, 7.693, 16.978
-181.453, 17.194, 7.718, 17.011
-181.452, 16.936, 7.744, 17.044
-181.452, 16.678, 7.769, 17.077
-181.451, 16.418, 7.795, 17.110
-181.450, 16.158, 7.821, 17.143
-181.450, 15.896, 7.846, 17.176
-181.449, 15.634, 7.872, 17.209
-181.448, 15.371, 7.898, 17.242
-181.448, 15.107, 7.925, 17.275
-181.447, 14.842, 7.951, 17.308
-181.446, 14.576, 7.977, 17.341
-181.446, 14.310, 8.004, 17.374
-181.445, 14.042, 8.030, 17.407
-181.444, 13.774, 8.057, 17.440
-181.444, 13.505, 8.083, 17.473
-181.443, 13.235, 8.110, 17.506
-181.442, 12.964, 8.137, 17.539
-181.441, 12.692, 8.164, 17.572
-181.441, 12.419, 8.191, 17.605
-181.440, 12.145, 8.218, 17.638
-181.439, 11.871, 8.245, 17.671
-181.439, 11.595, 8.273, 17.704
-181.438, 11.319, 8.300, 17.737
-181.437, 11.041, 8.327, 17.770
-181.436, 10.763, 8.355, 17.803
-181.436, 10.484, 8.383, 17.836
-181.435, 10.204, 8.410, 17.869
-181.434, 9.923, 8.438, 17.902
-181.433, 9.641, 8.466, 17.935
-181.432, 9.358, 8.494, 17.968
-181.432, 9.074, 8.522, 18.001
-181.431, 8.789, 8.550, 18.034
-181.430, 8.503, 8.579, 18.067
-181.429, 8.217, 8.607, 18.100
-181.428, 7.929, 8.636, 18.133
-181.427, 7.641, 8.664, 18.166
-181.427, 7.351, 8.693, 18.199
-181.426, 7.060, 8.722, 18.232
-181.425, 6.769, 8.751, 18.265
-181.424, 6.477, 8.779, 18.298
-181.423, 6.183, 8.808, 18.331
-181.422, 5.889, 8.838, 18.364
-181.421, 5.594, 8.867, 18.397
-181.421, 5.297, 8.896, 18.430
-181.420, 5.000, 8.926, 18.463
-181.419, 4.702, 8.955, 18.496
-181.418, 4.402, 8.985, 18.529
-181.417, 4.102, 9.015, 18.562
-181.416, 3.801, 9.045, 18.595
-181.415, 3.499, 9.075, 18.628
-181.414, 3.195, 9.105, 18.661
-181.413, 2.891, 9.135, 18.694
-181.412, 2.586, 9.165, 18.727
-181.411, 2.280, 9.195, 18.760
-181.410, 1.972, 9.226, 18.793
-181.409, 1.664, 9.257, 18.826
-181.408, 1.355, 9.287, 18.859
-181.407, 1.044, 9.318, 18.892
-181.406, 0.733, 9.349, 18.925
-181.405, 0.421, 9.380, 18.958
-181.404, 0.107, 9.411, 18.991
-181.403, -0.207, 9.442, 19.024
-181.402, -0.523, 9.473, 19.057
-181.401, -0.839, 9.505, 19.090
-181.400, -1.157, 9.536, 19.123
-181.399, -1.476, 9.568, 19.156
-181.398, -1.796, 9.600, 19.189
-181.397, -2.116, 9.631, 19.222
-181.396, -2.438, 9.663, 19.255
-181.395, -2.761, 9.695, 19.288
-181.394, -3.085, 9.727, 19.321
-181.393, -3.410, 9.760, 19.354
-181.391, -3.736, 9.792, 19.387
-181.390, -4.064, 9.824, 19.420
-181.389, -4.392, 9.857, 19.453
-181.388, -4.721, 9.889, 19.486
-181.387, -5.052, 9.922, 19.519
-181.386, -5.383, 9.955, 19.552
-181.385, -5.716, 9.988, 19.585
-181.383, -6.050, 10.021, 19.618
-181.382, -6.385, 10.055, 19.651
-181.381, -6.721, 10.088, 19.684
-181.380, -7.058, 10.121, 19.717
-181.379, -7.396, 10.155, 19.750
-181.377, -7.735, 10.189, 19.783
-181.376, -8.076, 10.222, 19.816
-181.375, -8.417, 10.256, 19.849
-181.374, -8.760, 10.290, 19.882
-181.372, -9.104, 10.324, 19.915
-181.371, -9.449, 10.358, 19.948
-181.370, -9.795, 10.393, 19.981
-181.368, -10.142, 10.427, 20.014
-181.367, -10.491, 10.462, 20.047
-181.366, -10.840, 10.496, 20.080
-181.365, -11.191, 10.531, 20.113
-181.363, -11.543, 10.566, 20.146
-181.362, -11.896, 10.601, 20.179
-181.360, -12.251, 10.636, 20.212
-181.359, -12.606, 10.672, 20.245
-181.358, -12.963, 10.707, 20.278
-181.356, -13.320, 10.743, 20.311
-181.355, -13.679, 10.778, 20.344
-181.354, -14.040, 10.814, 20.377
-181.352, -14.401, 10.850, 20.410
-181.351, -14.763, 10.886, 20.443
-181.349, -15.127, 10.922, 20.476
-181.348, -15.492, 10.958, 20.509
-181.346, -15.858, 10.994, 20.542
-181.345, -16.226, 11.031, 20.575
-181.343, -16.594, 11.067, 20.608
-181.342, -16.964, 11.104, 20.641
-181.340, -17.335, 11.141, 20.674
-181.339, -17.708, 11.178, 20.707
-181.337, -18.081, 11.215, 20.740
-181.336, -18.456, 11.252, 20.773
-181.334, -18.832, 11.289, 20.806
-181.333, -19.209, 11.327, 20.839
-181.331, -19.588, 11.364, 20.872
-181.330, -19.968, 11.402, 20.905
-181.328, -20.349, 11.440, 20.938
-181.326, -20.731, 11.478, 20.971
-181.325, -21.114, 11.516, 21.004
-181.323, -21.499, 11.554, 21.037
-181.321, -21.885, 11.593, 21.070
-181.320, -22.273, 11.631, 21.103
-181.318, -22.661, 11.670, 21.136
-181.316, -23.051, 11.709, 21.169
-181.315, -23.443, 11.747, 21.202
-181.313, -23.835, 11.786, 21.235
-181.311, -24.229, 11.826, 21.268
-181.309, -24.624, 11.865, 21.301
-181.308, -25.021, 11.905, 21.334
-181.306, -25.419, 11.944, 21.367
-181.304, -25.818, 11.984, 21.400
-181.302, -26.218, 12.023, 21.433
-181.301, -26.620, 12.063, 21.466
-181.299, -27.023, 12.104, 21.499
-181.297, -27.428, 12.144, 21.532
-181.295, -27.833, 12.184, 21.565
-181.293, -28.241, 12.225, 21.598
-181.291, -28.649, 12.265, 21.631
-181.290, -29.059, 12.306, 21.664
-181.288, -29.470, 12.347, 21.697
-181.286, -29.883, 12.388, 21.730
-181.284, -30.297, 12.428, 21.763
-181.282, -30.712, 12.469, 21.796
-181.280, -31.129, 12.510, 21.829
-181.278, -31.547, 12.551, 21.862
-181.276, -31.966, 12.593, 21.895
-181.274, -32.387, 12.634, 21.928
-181.272, -32.809, 12.675, 21.961
-181.270, -33.233, 12.717, 21.994
-181.268, -33.658, 12.759, 22.027
-181.266, -34.084, 12.801, 22.060
-181.264, -34.512, 12.842, 22.093
-181.262, -34.941, 12.884, 22.126
-181.260, -35.372, 12.927, 22.159
-181.258, -35.804, 12.969, 22.192
-181.255, -36.237, 13.012, 22.225
-181.253, -36.672, 13.054, 22.258
-181.251, -37.108, 13.097, 22.291
-181.249, -37.546, 13.140, 22.324
-181.247, -37.985, 13.183, 22.357
-181.245, -38.425, 13.226, 22.390
-181.242, -38.867, 13.269, 22.423
-181.240, -39.311, 13.313, 22.456
-181.238, -39.755, 13.356, 22.489
-181.236, -40.202, 13.400, 22.522
-181.233, -40.650, 13.444, 22.555
-181.231, -41.099, 13.488, 22.588
-181.229, -41.550, 13.532, 22.621
-181.226, -42.002, 13.577, 22.654
-181.224, -42.455, 13.621, 22.687
-181.222, -42.911, 13.666, 22.720
-181.219, -43.367, 13.710, 22.753
-181.217, -43.825, 13.755, 22.786
-181.214, -44.285, 13.800, 22.819
-181.212, -44.746, 13.846, 22.852
-181.210, -45.209, 13.891, 22.885
-181.207, -45.673, 13.936, 22.918
-181.205, -46.139, 13.982, 22.951
-181.202, -46.606, 14.028, 22.984
-181.200, -47.075, 14.074, 23.017
-181.197, -47.545, 14.120, 23.050
